"Original.code";"Original.title";"Action";"Text.change";"Current.code";"Current.title"
"1235";40.0808;"Solid State and Low-Temperature Physics.";"No substantive changes";"Yes";40.0808;"Condensed Matter and Materials Physics. "
"1236";40.0809;"Acoustics.";"No substantive changes";"No";40.0809;"Acoustics. "
"1237";40.081;"Theoretical and Mathematical Physics.";"No substantive changes";"No";40.081;"Theoretical and Mathematical Physics. "
"1238";40.0899;"Physics, Other.";"No substantive changes";"No";40.0899;"Physics, Other. "
"1239";NA;"";"New";"No";40.1002;"Materials Chemistry. "
"1240";NA;"";"New";"No";40.1099;"Materials Sciences, Other. "
"1241";40.99;"Physical Sciences, Other.";"No substantive changes";"No";40.99;"Physical Sciences, Other. "
"1242";40.9999;"Physical Sciences, Other.";"No substantive changes";"No";40.9999;"Physical Sciences, Other. "
"1243";41;"SCIENCE TECHNOLOGIES/TECHNICIANS.";"No substantive changes";"No";41;"SCIENCE TECHNOLOGIES/TECHNICIANS. "
"1244";NA;"";"New";"No";41;"Science Technologies/Technicians, General. "
"1245";NA;"";"New";"No";41;"Science Technologies/Technicians, General. "
"1246";41.01;"Biology Technician/Biotechnology Laboratory Technician.";"No substantive changes";"No";41.01;"Biology Technician/Biotechnology Laboratory Technician. "
"1247";41.0101;"Biology Technician/Biotechnology Laboratory Technician.";"No substantive changes";"No";41.0101;"Biology Technician/Biotechnology Laboratory Technician. "
"1248";41.02;"Nuclear and Industrial Radiologic Technologies/Technicians.";"No substantive changes";"No";41.02;"Nuclear and Industrial Radiologic Technologies/Technicians. "
"1249";41.0204;"Industrial Radiologic Technology/Technician.";"No substantive changes";"No";41.0204;"Industrial Radiologic Technology/Technician. "
"1250";41.0205;"Nuclear/Nuclear Power Technology/Technician.";"No substantive changes";"No";41.0205;"Nuclear/Nuclear Power Technology/Technician. "
"1251";41.0299;"Nuclear and Industrial Radiologic Technologies/Technicians, Other.";"No substantive changes";"No";41.0299;"Nuclear and Industrial Radiologic Technologies/Technicians, Other. "
"1252";41.03;"Physical Science Technologies/Technicians.";"No substantive changes";"No";41.03;"Physical Science Technologies/Technicians. "
"1253";41.0301;"Chemical Technology/Technician.";"No substantive changes";"No";41.0301;"Chemical Technology/Technician. "
"1254";NA;"";"New";"No";41.0303;"Chemical Process Technology. "
"1255";41.0399;"Physical Science Technologies/Technicians, Other.";"No substantive changes";"No";41.0399;"Physical Science Technologies/Technicians, Other. "
"1256";41.99;"Science Technologies/Technicians, Other.";"No substantive changes";"No";41.99;"Science Technologies/Technicians, Other. "
"1257";41.9999;"Science Technologies/Technicians, Other.";"No substantive changes";"No";41.9999;"Science Technologies/Technicians, Other. "
"1258";42;"PSYCHOLOGY.";"No substantive changes";"No";42;"PSYCHOLOGY. "
"1259";42.01;"Psychology, General.";"No substantive changes";"No";42.01;"Psychology, General. "
"1260";42.0101;"Psychology, General.";"No substantive changes";"No";42.0101;"Psychology, General. "
"1261";42.02;"Clinical Psychology.";"Deleted";"No";42.02;"Deleted "
"1262";42.0201;"Clinical Psychology.";"Moved to";"No";42.2801;"Clinical Psychology. "
"1263";42.03;"Cognitive Psychology and Psycholinguistics.";"Deleted";"No";42.03;"Deleted "
"1264";42.0301;"Cognitive Psychology and Psycholinguistics.";"Moved to";"No";42.2701;"Cognitive Psychology and Psycholinguistics. "
"1265";42.04;"Community Psychology.";"Deleted";"No";42.04;"Deleted "
"1266";42.0401;"Community Psychology.";"Moved to";"No";42.2802;"Community Psychology. "
"1267";42.05;"Comparative Psychology.";"Deleted";"No";42.05;"Deleted "
"1268";42.0501;"Comparative Psychology.";"Moved to";"No";42.2702;"Comparative Psychology. "
"1269";42.06;"Counseling Psychology.";"Deleted";"No";42.06;"Deleted "
"1270";42.0601;"Counseling Psychology.";"Moved to";"No";42.2803;"Counseling Psychology. "
"1271";42.07;"Developmental and Child Psychology.";"Deleted";"No";42.07;"Deleted "
"1272";42.0701;"Developmental and Child Psychology.";"Moved to";"No";42.2703;"Developmental and Child Psychology. "
"1273";42.08;"Experimental Psychology.";"Deleted";"No";42.08;"Deleted "
"1274";42.0801;"Experimental Psychology.";"Moved to";"No";42.2704;"Experimental Psychology. "
"1275";42.09;"Industrial and Organizational Psychology.";"Deleted";"No";42.09;"Deleted "
"1276";42.0901;"Industrial and Organizational Psychology.";"Moved to";"No";42.2804;"Industrial and Organizational Psychology. "
"1277";42.1;"Personality Psychology.";"Deleted";"No";42.1;"Deleted "
"1278";42.1001;"Personality Psychology.";"Moved to";"No";42.2705;"Personality Psychology. "
"1279";42.11;"Physiological Psychology/Psychobiology.";"Deleted";"No";42.11;"Deleted "
"1280";42.1101;"Physiological Psychology/Psychobiology.";"Moved to";"No";42.2706;"Physiological Psychology/Psychobiology. "
"1281";42.16;"Social Psychology.";"Deleted";"No";42.16;"Deleted "
"1282";42.1601;"Social Psychology.";"Moved to";"No";42.2707;"Social Psychology. "
"1283";42.17;"School Psychology.";"Deleted";"No";42.17;"Deleted "
"1284";42.1701;"School Psychology.";"Moved to";"No";42.2805;"School Psychology. "
"1285";42.18;"Educational Psychology.";"Deleted";"No";42.18;"Deleted "
"1286";42.1801;"Educational Psychology.";"Moved to";"No";42.2806;"Educational Psychology. "
"1287";42.19;"Psychometrics and Quantitative Psychology.";"Deleted";"No";42.19;"Deleted "
"1288";42.1901;"Psychometrics and Quantitative Psychology.";"Moved to";"No";42.2708;"Psychometrics and Quantitative Psychology. "
"1289";42.2;"Clinical Child Psychology.";"Deleted";"No";42.2;"Deleted "
"1290";42.2001;"Clinical Child Psychology.";"Moved to";"No";42.2807;"Clinical Child Psychology. "
"1291";42.21;"Environmental Psychology.";"Deleted";"No";42.21;"Deleted "
"1292";42.2101;"Environmental Psychology.";"Moved to";"No";42.2808;"Environmental Psychology. "
"1293";42.22;"Geropsychology.";"Deleted";"No";42.22;"Deleted "
"1294";42.2201;"Geropsychology.";"Moved to";"No";42.2809;"Geropsychology. "
"1295";42.23;"Health Psychology.";"Deleted";"No";42.23;"Deleted "
"1296";42.2301;"Health/Medical Psychology.";"Moved to";"No";42.281;"Health/Medical Psychology. "
"1297";42.24;"Psychopharmacology.";"Deleted";"No";42.24;"Deleted "
"1298";42.2401;"Psychopharmacology.";"Moved to";"No";42.2709;"Psychopharmacology. "
"1299";42.25;"Family Psychology.";"Deleted";"No";42.25;"Deleted "
"1300";42.2501;"Family Psychology.";"Moved to";"No";42.2811;"Family Psychology. "
"1301";42.26;"Forensic Psychology.";"Deleted";"No";42.26;"Deleted "
"1302";42.2601;"Forensic Psychology.";"Moved to";"No";42.2812;"Forensic Psychology. "
"1303";NA;"";"New";"No";42.27;"Research and Experimental Psychology. "
"1304";NA;"";"New";"No";42.2799;"Research and Experimental Psychology, Other. "
"1305";NA;"";"New";"No";42.28;"Clinical, Counseling and Applied Psychology. "
"1306";NA;"";"New";"No";42.2813;"Applied Psychology. "
"1307";NA;"";"New";"No";42.2814;"Applied Behavior Analysis. "
"1308";NA;"";"New";"No";42.2899;"Clinical, Counseling and Applied Psychology, Other. "
"1309";42.99;"Psychology, Other.";"No substantive changes";"No";42.99;"Psychology, Other. "
"1310";42.9999;"Psychology, Other.";"No substantive changes";"No";42.9999;"Psychology, Other. "
"1311";43;"SECURITY AND PROTECTIVE SERVICES.";"No substantive changes";"Yes";43;"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES. "
"1312";43.01;"Criminal Justice and Corrections.";"No substantive changes";"No";43.01;"Criminal Justice and Corrections. "
"1313";43.0102;"Corrections.";"No substantive changes";"No";43.0102;"Corrections. "
"1314";43.0103;"Criminal Justice/Law Enforcement Administration.";"No substantive changes";"Yes";43.0103;"Criminal Justice/Law Enforcement Administration. "
"1315";43.0104;"Criminal Justice/Safety Studies.";"No substantive changes";"No";43.0104;"Criminal Justice/Safety Studies. "
"1316";43.0106;"Forensic Science and Technology.";"No substantive changes";"Yes";43.0106;"Forensic Science and Technology. "
"1317";43.0107;"Criminal Justice/Police Science.";"No substantive changes";"No";43.0107;"Criminal Justice/Police Science. "
"1318";43.0109;"Security and Loss Prevention Services.";"No substantive changes";"No";43.0109;"Security and Loss Prevention Services. "
"1319";43.011;"Juvenile Corrections.";"No substantive changes";"No";43.011;"Juvenile Corrections. "
"1320";43.0111;"Criminalistics and Criminal Science.";"No substantive changes";"No";43.0111;"Criminalistics and Criminal Science. "
"1321";43.0112;"Securities Services Administration/Management.";"No substantive changes";"No";43.0112;"Securities Services Administration/Management. "
"1322";43.0113;"Corrections Administration.";"No substantive changes";"No";43.0113;"Corrections Administration. "
"1323";NA;"";"New";"No";43.0114;"Law Enforcement Investigation and Interviewing. "
"1324";NA;"";"New";"No";43.0115;"Law Enforcement Record-Keeping and Evidence Management. "
"1325";NA;"";"New";"No";43.0116;"Cyber/Computer Forensics and Counterterrorism. "
"1326";NA;"";"New";"No";43.0117;"Financial Forensics and Fraud Investigation. "
"1327";NA;"";"New";"No";43.0118;"Law Enforcement Intelligence Analysis. "
"1328";NA;"";"New";"No";43.0119;"Critical Incident Response/Special Police Operations. "
"1329";NA;"";"New";"No";43.012;"Protective Services Operations. "
"1330";NA;"";"New";"No";43.0121;"Suspension and Debarment Investigation. "
"1331";NA;"";"New";"No";43.0122;"Maritime Law Enforcement. "
"1332";NA;"";"New";"No";43.0123;"Cultural/Archaelogical Resources Protection. "
"1333";43.0199;"Corrections and Criminal Justice, Other.";"No substantive changes";"No";43.0199;"Corrections and Criminal Justice, Other. "
"1334";43.02;"Fire Protection.";"No substantive changes";"No";43.02;"Fire Protection. "
"1335";43.0201;"Fire Protection and Safety Technology/Technician.";"No substantive changes";"Yes";43.0201;"Fire Prevention and Safety Technology/Technician. "
"1336";43.0202;"Fire Services Administration.";"No substantive changes";"Yes";43.0202;"Fire Services Administration. "
"1337";43.0203;"Fire Science/Fire-fighting.";"No substantive changes";"Yes";43.0203;"Fire Science/Fire-fighting. "
"1338";NA;"";"New";"No";43.0204;"Fire Systems Technology. "
"1339";NA;"";"New";"No";43.0205;"Fire/Arson Investigation and Prevention. "
"1340";NA;"";"New";"No";43.0206;"Wildland/Forest Firefighting and Investigation. "
"1341";43.0299;"Fire Protection, Other.";"No substantive changes";"No";43.0299;"Fire Protection, Other. "
"1342";NA;"";"New";"No";43.03;"Homeland Security. "
"1343";NA;"";"New";"No";43.0301;"Homeland Security. "
"1344";NA;"";"New";"No";43.0302;"Crisis/Emergency/Disaster Management. "
"1345";NA;"";"New";"No";43.0303;"Critical Infrastructure Protection. "
"1346";NA;"";"New";"No";43.0304;"Terrorism and Counterterrorism Operations. "
"1347";NA;"";"New";"No";43.0399;"Homeland Security, Other. "
"1348";43.99;"Security and Protective Services, Other.";"No substantive changes";"Yes";43.99;"Homeland Security, Law Enforcement, Firefighting and Related Protective Services, Other. "
"1349";43.9999;"Security and Protective Services, Other.";"No substantive changes";"Yes";43.9999;"Homeland Security, Law Enforcement, Firefighting and Related Protective Services, Other. "
"1350";44;"PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.";"No substantive changes";"No";44;"PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS. "
"1351";44;"Human Services, General.";"No substantive changes";"No";44;"Human Services, General. "
"1352";44;"Human Services, General.";"No substantive changes";"No";44;"Human Services, General. "
"1353";44.02;"Community Organization and Advocacy.";"No substantive changes";"No";44.02;"Community Organization and Advocacy. "
"1354";44.0201;"Community Organization and Advocacy.";"No substantive changes";"No";44.0201;"Community Organization and Advocacy. "
"1355";44.04;"Public Administration.";"No substantive changes";"No";44.04;"Public Administration. "
"1356";44.0401;"Public Administration.";"No substantive changes";"No";44.0401;"Public Administration. "
"1357";44.05;"Public Policy Analysis.";"No substantive changes";"No";44.05;"Public Policy Analysis. "
"1358";44.0501;"Public Policy Analysis.";"No substantive changes";"Yes";44.0501;"Public Policy Analysis, General. "
"1359";NA;"";"New";"No";44.0502;"Education Policy Analysis. "
"1360";NA;"";"New";"No";44.0503;"Health Policy Analysis. "
"1361";NA;"";"New";"No";44.0504;"International Policy Analysis. "
"1362";NA;"";"New";"No";44.0599;"Public Policy Analysis, Other. "
"1363";44.07;"Social Work.";"No substantive changes";"No";44.07;"Social Work. "
"1364";44.0701;"Social Work.";"No substantive changes";"No";44.0701;"Social Work. "
"1365";44.0702;"Youth Services/Administration.";"No substantive changes";"No";44.0702;"Youth Services/Administration. "
"1366";44.0799;"Social Work, Other.";"No substantive changes";"No";44.0799;"Social Work, Other. "
"1367";44.99;"Public Administration and Social Service Professions, Other.";"No substantive changes";"No";44.99;"Public Administration and Social Service Professions, Other. "
"1368";44.9999;"Public Administration and Social Service Professions, Other.";"No substantive changes";"No";44.9999;"Public Administration and Social Service Professions, Other. "
"1369";45;"SOCIAL SCIENCES.";"No substantive changes";"No";45;"SOCIAL SCIENCES. "
"1370";45.01;"Social Sciences, General.";"No substantive changes";"No";45.01;"Social Sciences, General. "
"1371";45.0101;"Social Sciences, General.";"No substantive changes";"No";45.0101;"Social Sciences, General. "
"1372";NA;"";"New";"No";45.0102;"Research Methodology and Quantitative Methods. "
"1373";45.02;"Anthropology.";"No substantive changes";"No";45.02;"Anthropology. "
"1374";45.0201;"Anthropology.";"No substantive changes";"No";45.0201;"Anthropology. "
"1375";45.0202;"Physical Anthropology.";"No substantive changes";"Yes";45.0202;"Physical and Biological Anthropology. "
"1376";NA;"";"New";"No";45.0203;"Medical Anthropology. "
"1377";NA;"";"New";"No";45.0204;"Cultural Anthropology. "
"1378";45.0299;"Anthropology, Other.";"No substantive changes";"No";45.0299;"Anthropology, Other. "
"1379";45.03;"Archeology.";"No substantive changes";"No";45.03;"Archeology. "
"1380";45.0301;"Archeology.";"No substantive changes";"No";45.0301;"Archeology. "
"1381";45.04;"Criminology.";"No substantive changes";"No";45.04;"Criminology. "
"1382";45.0401;"Criminology.";"No substantive changes";"No";45.0401;"Criminology. "
"1383";45.05;"Demography and Population Studies.";"No substantive changes";"No";45.05;"Demography and Population Studies. "
"1384";45.0501;"Demography and Population Studies.";"No substantive changes";"No";45.0501;"Demography and Population Studies. "
"1385";45.06;"Economics.";"No substantive changes";"No";45.06;"Economics. "
"1386";45.0601;"Economics, General.";"No substantive changes";"No";45.0601;"Economics, General. "
"1387";45.0602;"Applied Economics.";"No substantive changes";"No";45.0602;"Applied Economics. "
"1388";45.0603;"Econometrics and Quantitative Economics.";"No substantive changes";"No";45.0603;"Econometrics and Quantitative Economics. "
"1389";45.0604;"Development Economics and International Development.";"No substantive changes";"No";45.0604;"Development Economics and International Development. "
"1390";45.0605;"International Economics.";"No substantive changes";"No";45.0605;"International Economics. "
"1391";45.0699;"Economics, Other.";"No substantive changes";"No";45.0699;"Economics, Other. "
